insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (1, 'Aubert Chanter', 716936625, '1989-12-19', 'Biyang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14012, 'Karlens Farmar', 418051013, '1934-03-14', 'Králův Dvůr');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14013, 'Cazzie Jery', 493650411, '2002-03-14', 'Burgaltay');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14014, 'Dominique Stolz', 678557183, '1961-08-15', 'Xianzong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14015, 'Devondra Brydell', 627560589, '2004-10-09', 'Angers');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14016, 'Daphene Balmforth', 727236566, '1986-06-09', 'Drahovo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14017, 'Myer Dominy', 689506540, '1970-12-25', 'Iradan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14018, 'Marley Braddon', 598477878, '1935-01-12', 'Mas‘adah');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14019, 'Samson Yegorovnin', 217992934, '1947-03-09', 'Rosario');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14020, 'Rand Tarrant', 669068343, '1974-10-07', 'Naudero');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14021, 'Sisile Gwillim', 948132624, '1991-06-11', 'Kedung');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14022, 'Patrice Bingham', 617845591, '1965-06-17', 'Kurbnesh');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14023, 'Horten Senecaux', 717493254, '1974-08-15', 'Butuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14024, 'Magdalene Elphinston', 902214493, '1937-10-05', 'Xiangshan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14025, 'Betsy McCloid', 767303674, '1961-08-01', 'Hongyan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14026, 'Gwenore Sekulla', 630466922, '1968-06-12', 'Radomir');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14027, 'Gilbertina Crus', 197166567, '1946-08-31', 'Haugesund');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14028, 'Ara Comber', 756310756, '1991-12-06', 'Sơn Trà');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14029, 'Yardley Gullick', 437673213, '1998-09-06', 'Rontu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14030, 'Laina Shacklady', 974673254, '1953-12-05', 'Koška');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14031, 'Lenard Saurin', 749065537, '1948-04-20', 'Kairouan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14032, 'Ashton Lakenden', 524831062, '2001-11-11', 'Esperança');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14033, 'Karoly Frankcom', 621723062, '1985-12-19', 'Artsvanist');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14034, 'Alexandrina Aidler', 665548746, '1949-04-03', 'Priyutovo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14035, 'Jess Briatt', 608314412, '1978-12-06', 'Kamensk-Shakhtinskiy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14036, 'Reed Itscovitz', 444753943, '1989-08-23', 'Ventersburg');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14037, 'Rea Mozzini', 760947634, '1966-12-06', 'Repentigny');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14038, 'Bud Bodechon', 148931474, '1952-07-14', 'Pervomayskaya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14039, 'Irv Rickford', 700140830, '1964-10-21', 'Nuwara Eliya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14040, 'Bren Haysman', 412858460, '1986-07-14', 'Pasirhuni');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14041, 'Umeko Raatz', 445281655, '1996-08-05', 'Nantes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14042, 'Neila Harrismith', 628309314, '1993-09-27', 'Aktau');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14043, 'Chrystel Cluet', 754162812, '1993-08-26', 'Barroco');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14044, 'Rodolphe Willars', 964626495, '1984-10-26', 'Torino');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14045, 'Northrop Seakin', 656405113, '1969-07-22', 'Obninsk');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14046, 'Sibbie Meatcher', 176892742, '1983-09-08', 'Geldrop');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14047, 'Jacinthe McMakin', 147674753, '1996-12-21', 'Semampirbarat');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14048, 'Earvin Claxson', 214506934, '1964-04-11', 'Ulset');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14049, 'Ruthy Sporle', 719974598, '1990-12-10', 'Criciúma');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14050, 'Raynor Behnen', 173205606, '1998-05-30', 'Bulgan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14051, 'Victoria Causton', 139078858, '1947-09-08', 'Kaingiwa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14052, 'Franny Scardifeild', 293811388, '2002-12-11', 'Dijon');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14053, 'Murray Terbeck', 284663092, '1958-01-31', 'Impalutao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14054, 'Alta Grancher', 152000095, '1950-06-30', 'Columbus');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14055, 'Cammy Gosnold', 741105637, '1987-03-26', 'Tomé');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14056, 'Julia Mathew', 841341838, '1934-08-22', 'Limón');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14057, 'Heda Haysom', 514717890, '1942-09-03', 'Punaauia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14058, 'Emmie Cannings', 754146933, '1963-02-22', 'Redakodi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14059, 'Mark Garner', 996710107, '1985-07-31', 'Guataquí');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14060, 'Isaiah Lukes', 218458505, '1958-03-11', 'Severskaya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14061, 'Dyann Baudon', 374031802, '1995-02-15', 'El Bagre');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14062, 'Ida Nellies', 944442304, '1951-09-26', 'Yanxi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14063, 'Catherin Stonhewer', 545198092, '1958-04-10', 'Catu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14064, 'Sunny Lockney', 899078816, '1978-07-19', 'Ivouani');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14065, 'Jemmy Gitthouse', 819531126, '1937-06-12', 'Timahankrajan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14066, 'Minnnie Tuff', 526659284, '1976-12-23', 'Larvik');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14067, 'Rozella Spowart', 849069682, '1939-03-20', 'Bromma');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14068, 'Stanleigh Schwier', 141133754, '2005-05-11', 'Hoolt');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14069, 'Seka De L''Isle', 403472031, '1946-10-07', 'Chamalières');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14070, 'Geri Melby', 870518249, '1934-11-07', 'Karengan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14071, 'Cyndy McGillivrie', 531658377, '1995-11-15', 'Rogachëvo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14072, 'Ellen Haimes', 963467127, '1977-09-09', 'Gaojimiao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14073, 'Stavro Ties', 800265247, '1959-10-06', 'Bayang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14074, 'Kailey Jaimez', 832876457, '1943-11-24', 'Siding');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14075, 'Shana Lothean', 438630876, '1954-09-05', 'Břeclav');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14076, 'Noland Beckensall', 810979120, '1940-04-14', 'Rennes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14077, 'Sibley Hallyburton', 281579945, '1935-09-18', 'Biny Selo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14078, 'Violet Eakin', 683091334, '1970-11-21', 'Ndwedwe');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14079, 'Kessiah Elintune', 209064581, '1995-10-16', 'Delgermörön');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14080, 'Sutton Rainsdon', 267582202, '1989-03-02', 'Puan Selatan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14081, 'Germana Prestney', 643315996, '1953-07-05', 'Karuk');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14082, 'Penny Mainson', 390930031, '1945-07-24', 'Vithkuq');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14083, 'Helli Castiglione', 754216145, '1995-08-13', 'Tqibuli');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14084, 'Davy Pedden', 712811262, '1973-02-28', 'Moulay Bouchta');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14085, 'Monroe Albisser', 927217946, '1977-09-05', 'Sainte-Marthe-sur-le-Lac');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14086, 'Chickie Wolver', 965559786, '1968-01-25', 'Mbigou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14087, 'Hobard O''Hogertie', 411257429, '1957-05-05', 'San Cristóbal Cucho');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14088, 'Reggie Mallord', 622436341, '1979-09-06', 'Yuping');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14089, 'Papageno Ortells', 222772596, '1949-08-06', 'Encañada');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14090, 'Hillier Dineges', 425308667, '2000-02-21', 'Talagasari');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14091, 'Stanislaw Gheorghie', 723519141, '1969-06-07', 'Kyperoúnta');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14092, 'Carma Farnsworth', 446912159, '2000-09-02', 'Beibao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14093, 'Gregoor Dimitresco', 895782188, '1953-03-02', 'Getahovit');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14094, 'Vernon Iacomini', 612583734, '1990-08-13', 'Crauthem');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14095, 'Cory Gornar', 513334553, '2003-08-28', 'Wapno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14096, 'Edwina Gurge', 763319249, '1978-05-30', 'Xiying');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14097, 'Thoma Zuann', 941218341, '1973-08-24', 'Marneuli');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14098, 'Mickie McNaughton', 291460009, '1943-03-26', 'Ankou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14099, 'Edyth Condie', 179492771, '1996-04-16', 'Järfälla');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14100, 'Lindsay DelaField', 611590071, '2002-01-01', 'Dubno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14101, 'Loralie Fussey', 926568271, '1971-10-15', 'Menghe');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14102, 'Cayla Jacobovitz', 520874394, '1961-08-23', 'Citeureup');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14103, 'Noemi Welldrake', 467459606, '1963-05-19', 'Waihibar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14104, 'Tamra Hlavecek', 133752521, '1980-02-20', 'Vyšší Brod');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14105, 'Jamill Coulthard', 840332266, '1976-06-13', 'Polo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14106, 'Jolene Kitman', 639737235, '1947-09-01', 'Aravissós');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14107, 'Hephzibah Blowick', 993319912, '1953-10-29', 'Naḥf');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14108, 'Nelle Spaunton', 282786598, '1950-11-24', 'Balykchy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14109, 'Sylvan Backshaw', 928989699, '1964-03-25', 'Saint-Pierre-Montlimart');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14110, 'Collen Cicconetti', 266080857, '1957-03-18', 'Sumberrejo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14111, 'Vladimir Robbe', 149528329, '2000-09-18', 'Fuwen');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14112, 'Jolyn Kedge', 651335734, '2002-10-30', 'Mercedes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14113, 'Joete Somerlie', 590851315, '1984-10-06', 'Nanganga');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14114, 'Quincy Sadry', 201711461, '1952-10-12', 'Pedraza La Vieja');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14115, 'Thacher Stenner', 257322387, '1998-10-24', 'Qobu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14116, 'Jackie Twiddle', 695232894, '1950-05-07', 'Raposos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14117, 'Brook Wales', 805170187, '1939-07-09', 'Barbosa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14118, 'Pavel Gherardelli', 947907474, '1963-06-17', 'Gunung');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14119, 'Nolly Likly', 814948157, '1961-01-07', 'Barrouallie');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14120, 'Kipp Pavolini', 260065093, '1934-10-11', 'Obeliai');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14121, 'Analiese Grills', 670133864, '1981-03-09', 'Tervel');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14122, 'Berkie Isakowicz', 958784797, '1958-05-24', 'Strážná');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14123, 'Poppy Allon', 373935900, '2001-03-02', 'Bandar-e Torkaman');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14124, 'Ruthanne Insworth', 706647362, '2001-01-04', 'Ilioúpoli');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14125, 'Bambi Webborn', 801098975, '1951-09-30', 'Parse');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14126, 'Vonny Campos', 452882011, '1937-12-27', 'Xuanma');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14127, 'Shepherd Shipp', 411700627, '1939-12-03', 'Fukou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14128, 'Mame Boddam', 869648809, '1993-08-16', 'Xinjiezi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14129, 'Nolan Renish', 118689679, '1972-12-31', 'Acton Vale');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14130, 'Jordanna Reicherz', 781907507, '1951-07-29', 'Beiquan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14131, 'Kizzee Couth', 372847801, '1955-02-25', 'Hualin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14132, 'Ernst Bayly', 564071883, '1980-12-08', 'Höllviken');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14133, 'Rhea Vernazza', 742117467, '2005-04-12', 'Kampungbajo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14134, 'Odessa Bande', 156852641, '1951-12-02', 'Sagbayan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14135, 'Gabrila Gwioneth', 443367138, '1954-02-27', 'Noebana');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14136, 'Sebastiano Alejo', 498357998, '1942-08-20', 'Banī Suhaylā');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14137, 'Anna-maria Brisley', 792095215, '1963-05-25', 'Sabunçu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14138, 'Mufinella Bennie', 930393546, '1938-11-22', 'Balad');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (14139, 'Agathe Le Noir', 827993889, '1986-04-06', 'Mangochi');
